dive,time_UTC,dateTime_UTC,latitude,longitude,label
172,739543.157581019,18-Oct-2024 03:46:55,41.1878166666667,-124.7872,stop
173,739543.163784722,18-Oct-2024 03:55:51,41.18689,-124.789778333333,start
173,739543.392488426,18-Oct-2024 09:25:11,41.16335,-124.81255,stop
174,739543.400011574,18-Oct-2024 09:36:01,41.16206,-124.812336666667,start
174,739543.634039352,18-Oct-2024 15:13:01,41.1286666666667,-124.835183333333,stop
175,739543.638831018,18-Oct-2024 15:19:55,41.1299233333333,-124.83475,start
175,739543.861944444,18-Oct-2024 20:41:12,41.1045166666667,-124.86555,stop
176,739543.866898148,18-Oct-2024 20:48:20,41.1036616666667,-124.865088333333,start
176,739544.085555556,19-Oct-2024 02:03:12,41.0655333333333,-124.893333333333,stop
177,739544.090289352,19-Oct-2024 02:10:01,41.0664716666667,-124.893783333333,start
177,739544.319166667,19-Oct-2024 07:39:36,41.04255,-124.925966666667,stop
178,739544.323518518,19-Oct-2024 07:45:52,41.0441566666667,-124.925928333333,start
178,739544.548645833,19-Oct-2024 13:10:03,41.0149333333333,-124.951616666667,stop
179,739544.553344907,19-Oct-2024 13:16:49,41.015495,-124.94904,start
179,739544.777210648,19-Oct-2024 18:39:11,40.9892333333333,-124.892133333333,stop
180,739544.782280093,19-Oct-2024 18:46:29,40.9899216666667,-124.891146666667,start
180,739545.015972222,20-Oct-2024 00:23:00,40.9584333333333,-124.82685,stop
181,739545.020891204,20-Oct-2024 00:30:05,40.95859,-124.826611666667,start
181,739545.246967593,20-Oct-2024 05:55:38,40.91485,-124.7637,stop
182,739545.25193287,20-Oct-2024 06:02:47,40.9148266666667,-124.7625,start
182,739545.430613426,20-Oct-2024 10:20:05,40.8969666666667,-124.704633333333,stop
183,739545.435752315,20-Oct-2024 10:27:29,40.8967283333333,-124.705175,start
183,739545.60068287,20-Oct-2024 14:24:59,40.897,-124.733883333333,stop
184,739545.606828704,20-Oct-2024 14:33:50,40.8973716666667,-124.732926666667,start
184,739545.766273148,20-Oct-2024 18:23:26,40.9201,-124.750783333333,stop
185,739545.770844907,20-Oct-2024 18:30:01,40.92006,-124.74969,start
185,739545.934502315,20-Oct-2024 22:25:41,40.93725,-124.76215,stop
186,739545.938865741,20-Oct-2024 22:31:58,40.937325,-124.761621666667,start
186,739546.10755787,21-Oct-2024 02:34:53,40.942,-124.775166666667,stop
187,739546.111539352,21-Oct-2024 02:40:37,40.943005,-124.774088333333,start
187,739546.272349537,21-Oct-2024 06:32:11,40.95065,-124.787333333333,stop
188,739546.276909722,21-Oct-2024 06:38:45,40.9512166666667,-124.785465,start
188,739546.444155093,21-Oct-2024 10:39:35,40.96375,-124.79875,stop
189,739546.448634259,21-Oct-2024 10:46:02,40.9629233333333,-124.796728333333,start
189,739546.654988426,21-Oct-2024 15:43:11,40.9699,-124.830183333333,stop
190,739546.659594907,21-Oct-2024 15:49:49,40.9701333333333,-124.828255,start
190,739546.884756944,21-Oct-2024 21:14:03,40.99225,-124.865533333333,stop
191,739546.889594907,21-Oct-2024 21:21:01,40.9916466666667,-124.865235,start
191,739547.122349537,22-Oct-2024 02:56:11,41.0008,-124.90155,stop
192,739547.127719907,22-Oct-2024 03:03:55,41.00079,-124.899983333333,start
192,739547.348738426,22-Oct-2024 08:22:11,40.97205,-124.848716666667,stop
193,739547.353611111,22-Oct-2024 08:29:12,40.9711666666667,-124.848648333333,start
193,739547.576516204,22-Oct-2024 13:50:11,40.9497166666667,-124.7966,stop
194,739547.581516204,22-Oct-2024 13:57:23,40.94956,-124.797118333333,start
194,739547.802835648,22-Oct-2024 19:16:05,40.91485,-124.752683333333,stop
195,739547.807847222,22-Oct-2024 19:23:18,40.914685,-124.751041666667,start
195,739547.966770833,22-Oct-2024 23:12:09,40.8974,-124.719583333333,stop
196,739547.970983796,22-Oct-2024 23:18:13,40.8971516666667,-124.719286666667,start
196,739548.157025463,23-Oct-2024 03:46:07,40.8949166666667,-124.750033333333,stop
197,739548.167384259,23-Oct-2024 04:01:02,40.89388,-124.75114,start
197,739548.327905093,23-Oct-2024 07:52:11,40.90475,-124.746033333333,stop
198,739548.332361111,23-Oct-2024 07:58:36,40.9042233333333,-124.744791666667,start
198,739548.486215278,23-Oct-2024 11:40:09,40.9166666666667,-124.739516666667,stop
199,739548.490497685,23-Oct-2024 11:46:19,40.91608,-124.739355,start
199,739548.647349537,23-Oct-2024 15:32:11,40.8989333333333,-124.757616666667,stop
200,739548.651875,23-Oct-2024 15:38:42,40.89884,-124.758805,start
200,739548.792835648,23-Oct-2024 19:01:41,40.9132833333333,-124.742716666667,stop
201,739548.797210648,23-Oct-2024 19:07:59,40.91302,-124.742285,start
201,739548.924780093,23-Oct-2024 22:11:41,40.8991166666667,-124.759833333333,stop
202,739548.928900463,23-Oct-2024 22:17:37,40.8986366666667,-124.759423333333,start
202,739549.064664352,24-Oct-2024 01:33:07,40.9138333333333,-124.739616666667,stop
203,739549.068668981,24-Oct-2024 01:38:53,40.9133383333333,-124.739795,start
203,739549.20181713,24-Oct-2024 04:50:37,40.8990833333333,-124.7648,stop
204,739549.207719907,24-Oct-2024 04:59:07,40.8982216666667,-124.765103333333,start
204,739549.343055556,24-Oct-2024 08:14:00,40.8843666666667,-124.7371,stop
205,739549.34724537,24-Oct-2024 08:20:02,40.8834033333333,-124.737011666667,start
205,739549.485023148,24-Oct-2024 11:38:26,40.8738,-124.7055,stop
206,739549.489027778,24-Oct-2024 11:44:12,40.8730016666667,-124.705795,start
206,739549.625763889,24-Oct-2024 15:01:06,40.8617833333333,-124.67595,stop
207,739549.629780093,24-Oct-2024 15:06:53,40.8612266666667,-124.677148333333,start
207,739549.764560185,24-Oct-2024 18:20:58,40.8482166666667,-124.651433333333,stop
208,739549.76931713,24-Oct-2024 18:27:49,40.8476366666667,-124.652165,start
208,739549.908101852,24-Oct-2024 21:47:40,40.83505,-124.623033333333,stop
209,739549.912013889,24-Oct-2024 21:53:18,40.8341883333333,-124.623405,start
209,739550.029155093,25-Oct-2024 00:41:59,40.8209833333333,-124.597116666667,stop
210,739550.033472222,25-Oct-2024 00:48:12,40.8204433333333,-124.597021666667,start
210,739550.15224537,25-Oct-2024 03:39:14,40.79655,-124.58445,stop
211,739550.156215278,25-Oct-2024 03:44:57,40.7959516666667,-124.58488,start
211,739550.271018518,25-Oct-2024 06:30:16,40.8002666666667,-124.5691,stop
212,739550.276493056,25-Oct-2024 06:38:09,40.8000033333333,-124.569351666667,start
212,739550.376180556,25-Oct-2024 09:01:42,40.7965666666667,-124.58855,stop
213,739550.380034722,25-Oct-2024 09:07:15,40.7966183333333,-124.588395,start
213,739550.492766204,25-Oct-2024 11:49:35,40.7980333333333,-124.56715,stop
214,739550.496469907,25-Oct-2024 11:54:55,40.7978466666667,-124.566568333333,start
214,739550.583344907,25-Oct-2024 14:00:01,40.7947666666667,-124.57545,stop
215,739550.5871875,25-Oct-2024 14:05:33,40.7944166666667,-124.57526,start
215,739550.632905093,25-Oct-2024 15:11:23,40.7927,-124.578483333333,stop
216,739550.642592593,25-Oct-2024 15:25:20,40.7911866666667,-124.57806,start
216,739550.700358796,25-Oct-2024 16:48:31,40.7922333333333,-124.581966666667,stop
217,739550.703923611,25-Oct-2024 16:53:39,40.7915566666667,-124.582113333333,start
217,739550.749560185,25-Oct-2024 17:59:22,40.7938833333333,-124.5808,stop
